id,buggy,fixed,buggy_source_code,fixed_source_code,operations,signature,check1,check2
17702,"public java.util.Collection METHOD_1 ( int VAR_1 ) throws TYPE_1 { return TYPE_2 . METHOD_2 ( VAR_1 , VAR_2 . METHOD_3 ( ) ) ; } 
","public java.util.Collection METHOD_1 ( int VAR_1 ) throws TYPE_1 { return null ; } 
","@java.lang.Override
public java.util.Collection selectLeContacts(int leid) throws java.rmi.RemoteException {
    return dbSQL.LeContactsSql.selectContactsOnLe(leid, dsSQL.getConn());
}","@java.lang.Override
public java.util.Collection selectLeContacts(int leid) throws java.rmi.RemoteException {
    return null;
}","Insert Literal at Return
Delete TypeAccess at Invocation
Delete VariableRead at Invocation
Delete FieldRead at Invocation
Delete Invocation at Invocation
Delete Invocation at Return
","java.util.Collection selectLeContacts(int)
java.util.Collection selectLeContacts(int)",-2,-2
26875,"public java.util.List < TYPE_1 > METHOD_1 ( ) { java.util.List < TYPE_1 > VAR_1 = new java.util.ArrayList < > ( ) ; VAR_1 . add ( new TYPE_2 ( VAR_2 , VAR_3 ) ) ; return VAR_1 ; } 
","public java.util.List < TYPE_1 > METHOD_1 ( ) { return null ; } 
","public java.util.List<org.eyeseetea.malariacare.presentation.factory.monitor.MonitorRowBuilder> defineRows() {
    java.util.List<org.eyeseetea.malariacare.presentation.factory.monitor.MonitorRowBuilder> rowBuilders = new java.util.ArrayList<>();
    rowBuilders.add(new org.eyeseetea.malariacare.presentation.factory.monitor.rows.PeriodRowBuilder(mContext, R.string.consumption));
    return rowBuilders;
}","public java.util.List<org.eyeseetea.malariacare.presentation.factory.monitor.MonitorRowBuilder> defineRows() {
    return null;
}","Insert Literal at Return
Delete ConstructorCall at LocalVariable
Delete LocalVariable at Block
Delete VariableRead at Invocation
Delete TypeAccess at ThisAccess
Delete ThisAccess at FieldRead
Delete FieldRead at ConstructorCall
Delete TypeAccess at FieldRead
Delete FieldRead at ConstructorCall
Delete ConstructorCall at Invocation
Delete Invocation at Block
Delete VariableRead at Return
","java.util.List defineRows()
java.util.List defineRows()",-2,-2
19503,"public java.util.List < TYPE_1 > METHOD_1 ( ) { return TYPE_2 . METHOD_2 ( ) ; } 
","public java.util.List < TYPE_1 > METHOD_1 ( ) { if ( ( TYPE_2 ) != null ) { return TYPE_2 . METHOD_2 ( ) ; } return null ; } 
","public java.util.List<tonegod.gui.controls.menuing.MenuItem> getListItems() {
    return DDList.getMenuItems();
}","public java.util.List<tonegod.gui.controls.menuing.MenuItem> getListItems() {
    if ((DDList) != null) {
        return DDList.getMenuItems();
    }
    return null;
}","Insert Block at Method
Insert If at Block
Insert Return at Block
Insert BinaryOperator at If
Move Block from Method to CtBlockImpl
Insert Literal at Return
Insert FieldRead at BinaryOperator
Insert Literal at BinaryOperator
Insert ThisAccess at FieldRead
Insert TypeAccess at ThisAccess
","java.util.List getListItems()
java.util.List getListItems()",-2,-2
1297,"public static void METHOD_1 ( ) { TYPE_1 response = VAR_1 . METHOD_2 ( STRING_1 ) . METHOD_3 ( ) . METHOD_4 ( ) . METHOD_5 ( ) ; TYPE_2 . assertEquals ( TYPE_3 . METHOD_6 ( ) , response . METHOD_7 ( ) ) ; } 
","public void METHOD_1 ( ) { TYPE_1 response = VAR_1 . METHOD_2 ( STRING_1 ) . METHOD_3 ( ) . METHOD_4 ( ) . METHOD_5 ( ) ; TYPE_2 . assertEquals ( TYPE_3 . METHOD_6 ( ) , response . METHOD_7 ( ) ) ; } 
","public static void TestGetProblems() {
    javax.ws.rs.core.Response response = test.java.TestDirlididi.server.newRequest(""/problem"").request().buildGet().invoke();
    org.junit.Assert.assertEquals(Response.Status.OK.getStatusCode(), response.getStatus());
}","@org.junit.Test
public void TestGetProblems() {
    javax.ws.rs.core.Response response = test.java.TestDirlididi.server.newRequest(""/problem"").request().buildGet().invoke();
    org.junit.Assert.assertEquals(Response.Status.OK.getStatusCode(), response.getStatus());
}","Insert Annotation at Method
","void TestGetProblems()
void TestGetProblems()",-2,-2
15848,"public int compareTo ( TYPE_1 VAR_1 ) { } 
","public boolean equals ( TYPE_1 VAR_1 ) { return false ; } 
","public int compareTo(MsgUser other) {
}","public boolean equals(MsgUser other) {
    return false;
}","Update Method at Class
Insert Return at Block
Insert Literal at Return
","int compareTo(MsgUser)
boolean equals(MsgUser)",-2,-2
31160,"public byte [ ] METHOD_1 ( ) { return VAR_1 . getData ( ) ; } 
","public byte [ ] METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { return null ; } return VAR_1 . getData ( ) ; } 
","public byte[] getCAN() {
    return mCAN.getData();
}","public byte[] getCAN() {
    if ((mCAN) == null) {
        return null;
    }
    return mCAN.getData();
}","Insert Block at Method
Insert If at Block
Move Return from Block to CtReturnImpl
Insert BinaryOperator at If
Insert Block at If
Insert FieldRead at BinaryOperator
Insert Literal at BinaryOperator
Insert Return at Block
Insert ThisAccess at FieldRead
Insert Literal at Return
Insert TypeAccess at ThisAccess
Delete Block at Method
","byte[] getCAN()
byte[] getCAN()",-2,-2
1200,"public java.util.List < TYPE_1 > METHOD_1 ( double VAR_1 , double VAR_2 ) { return VAR_3 . METHOD_2 ( VAR_1 , VAR_2 ) . METHOD_3 ( ) . METHOD_4 ( TYPE_2 : : METHOD_5 ) . METHOD_6 ( TYPE_3 . METHOD_7 ( ) ) ; } 
","public java.util.List < TYPE_1 > METHOD_1 ( double VAR_1 , double VAR_2 ) { return null ; } 
","@java.lang.Override
public java.util.List<bg.bc.tools.chronos.core.entities.DChangelog> getChangelogsForUpdateCounterBetween(double lessThanUpdateCounter, double greaterThanUpdateCounter) {
    return changelogRepo.findByUpdateCounterBetween(lessThanUpdateCounter, greaterThanUpdateCounter).stream().map(DbToDomainMapper::dbToDomainChangelog).collect(java.util.stream.Collectors.toList());
}","@java.lang.Override
public java.util.List<bg.bc.tools.chronos.core.entities.DChangelog> getChangelogsForUpdateCounterBetween(double lessThanUpdateCounter, double greaterThanUpdateCounter) {
    return null;
}","Insert Literal at Return
Delete TypeAccess at ThisAccess
Delete ThisAccess at FieldRead
Delete FieldRead at Invocation
Delete VariableRead at Invocation
Delete VariableRead at Invocation
Delete Invocation at Invocation
Delete Invocation at Invocation
Delete FieldRead at ExecutableReferenceExpression
Delete ExecutableReferenceExpression at Invocation
Delete Invocation at Invocation
Delete TypeAccess at Invocation
Delete Invocation at Invocation
Delete Invocation at Return
","java.util.List getChangelogsForUpdateCounterBetween(double,double)
java.util.List getChangelogsForUpdateCounterBetween(double,double)",-2,-2
5038,"public java.util.ArrayList < TYPE_1 > METHOD_1 ( java.lang.String VAR_1 ) { java.util.ArrayList < TYPE_1 > VAR_2 = null ; try { VAR_2 = TYPE_2 . METHOD_1 ( VAR_1 ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_3 . METHOD_2 ( ) ; } return VAR_2 ; } 
","public java.util.ArrayList < TYPE_1 > METHOD_1 ( java.lang.String VAR_1 ) { try { return TYPE_2 . METHOD_1 ( VAR_1 ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_3 . METHOD_2 ( ) ; return null ; } } 
","@javax.ws.rs.GET
@javax.ws.rs.Path(value = ""/obtenerCasos"")
@javax.ws.rs.Produces(value = javax.ws.rs.core.MediaType.APPLICATION_JSON)
public java.util.ArrayList<logica.Caso> obtenerCasos(@javax.ws.rs.QueryParam(value = ""usrKey"")
java.lang.String usuarioActual) {
    java.util.ArrayList<logica.Caso> casos = null;
    try {
        casos = logica.ControladoraCaso.obtenerCasos(usuarioActual);
    } catch (java.lang.Exception e) {
        e.printStackTrace();
    }
    return casos;
}","@javax.ws.rs.GET
@javax.ws.rs.Path(value = ""/obtenerCasos"")
@javax.ws.rs.Produces(value = javax.ws.rs.core.MediaType.APPLICATION_JSON)
public java.util.ArrayList<logica.Caso> obtenerCasos(@javax.ws.rs.QueryParam(value = ""usrKey"")
java.lang.String usuarioActual) {
    try {
        return logica.ControladoraCaso.obtenerCasos(usuarioActual);
    } catch (java.lang.Exception e) {
        e.printStackTrace();
        return null;
    }
}","Insert Return at Block
Move Invocation from Assignment to CtInvocationImpl
Delete Literal at LocalVariable
Delete LocalVariable at Block
Delete VariableWrite at Assignment
Delete Assignment at Block
Delete VariableRead at Return
Delete Return at Block
","java.util.ArrayList obtenerCasos(java.lang.String)
java.util.ArrayList obtenerCasos(java.lang.String)",-2,-2
11334,"public java.util.List < TYPE_1 > METHOD_1 ( ) { } 
","public java.util.List < TYPE_1 > METHOD_1 ( ) { return null ; } 
","public java.util.List<bgu.spl.a2.sim.Product> getParts() {
}","public java.util.List<bgu.spl.a2.sim.Product> getParts() {
    return null;
}","Insert Return at Block
Insert Literal at Return
","java.util.List getParts()
java.util.List getParts()",-2,-2
8373,"public void METHOD_1 ( ) { assertNotNull ( TYPE_1 ) ; assertTrue ( ( ( VAR_1 ) instanceof TYPE_1 ) ) ; } 
","public void METHOD_1 ( ) { assertNotNull ( VAR_1 ) ; assertTrue ( ( ( VAR_1 ) instanceof TYPE_1 ) ) ; } 
","public void testEntities() {
    assertNotNull(Game.Die);
    assertTrue(((die) instanceof Game.Die));
}","@org.junit.Test
public void testEntities() {
    assertNotNull(die);
    assertTrue(((die) instanceof Game.Die));
}","Insert Annotation at Method
Insert ThisAccess at Invocation
Insert FieldRead at Invocation
Insert TypeAccess at ThisAccess
Move ThisAccess from Invocation to CtThisAccessImpl
Delete TypeAccess at Invocation
","void testEntities()
void testEntities()",-2,-2
23766,"public byte [ ] METHOD_1 ( ) { synchronized ( this . VAR_1 ) { return this . VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; } } 
","public byte [ ] METHOD_1 ( ) { synchronized ( this . VAR_1 ) { if ( this . VAR_1 . isEmpty ( ) ) { return null ; } return this . VAR_1 . METHOD_2 ( ) . METHOD_3 ( ) ; } } 
","@java.lang.Override
public byte[] receive() {
    synchronized(this.receiveBuffer) {
        return this.receiveBuffer.poll().getPacketData();
    }
}","@java.lang.Override
public byte[] receive() {
    synchronized(this.receiveBuffer) {
        if (this.receiveBuffer.isEmpty()) {
            return null;
        }
        return this.receiveBuffer.poll().getPacketData();
    }
}","Insert If at Block
Insert Invocation at If
Insert Block at If
Insert FieldRead at Invocation
Insert Return at Block
Insert ThisAccess at FieldRead
Insert Literal at Return
Insert TypeAccess at ThisAccess
","byte[] receive()
byte[] receive()",-2,-2
37364,"public static java.lang.String [ ] METHOD_1 ( java.lang.String str ) { java.lang.String [ ] VAR_1 = str . split ( VAR_2 ) ; return VAR_1 ; } 
","public static java.lang.String [ ] METHOD_1 ( java.lang.String str ) { if ( ( str == null ) || ( str . isEmpty ( ) ) ) return null ; java.lang.String [ ] VAR_1 = str . split ( VAR_2 ) ; return VAR_1 ; } 
","public static java.lang.String[] convertStringToArray(java.lang.String str) {
    java.lang.String[] arr = str.split(com.studio08.ronen.Zivug.Model.ContactLab.separator);
    return arr;
}","public static java.lang.String[] convertStringToArray(java.lang.String str) {
    if ((str == null) || (str.isEmpty()))
        return null;
    
    java.lang.String[] arr = str.split(com.studio08.ronen.Zivug.Model.ContactLab.separator);
    return arr;
}","Insert If at Block
Insert BinaryOperator at If
Insert Block at If
Insert BinaryOperator at BinaryOperator
Insert Invocation at BinaryOperator
Insert Return at Block
Insert VariableRead at BinaryOperator
Insert Literal at BinaryOperator
Insert VariableRead at Invocation
Insert Literal at Return
","java.lang.String[] convertStringToArray(java.lang.String)
java.lang.String[] convertStringToArray(java.lang.String)",-2,-2
